t, omega, theta, x, y
3.5500000000000003, 72.0, 162.0, -0.05634867355918498, 0.06050610463437159
3.56, 72.0, 162.72, -0.056596195408531794, 0.05972770280250727
3.5700000000000003, 72.0, 163.44, -0.05683391628612944, 0.058946252060548446
3.58, 72.0, 164.16, -0.057061798653095575, 0.058161875808626154
3.59, 72.0, 164.87999999999997, -0.0572798065241628, 0.057374697908843336
3.6, 72.0, 165.6, -0.05748790547336102, 0.05658484266571556
3.61, 72.0, 166.32, -0.057686062639453806, 0.05579243480654213
3.62, 72.0, 167.04000000000002, -0.057874246731127524, 0.05499759946170976
3.63, 72.0, 167.76, -0.05805242803193257, 0.054200462144933556
3.64, 72.0, 168.48000000000002, -0.05822057840497605, 0.05340114873343643
3.65, 72.0, 169.2, -0.058378671297364765, 0.052599785448072124
3.66, 72.0, 169.92000000000002, -0.05852668174439836, 0.05179649883339293
3.67, 72.0, 170.64, -0.05866458637351142, 0.05099141573766744
3.68, 72.0, 171.36, -0.05879236340796441, 0.05018466329284918
3.69, 72.0, 172.08000000000004, -0.05890999267028234, 0.04937636889450144
3.7, 72.0, 172.8, -0.05901745558544107, 0.048566660181679766
3.71, 72.0, 173.52000000000004, -0.059114735183800546, 0.047755665016776264
3.72, 72.0, 174.24, -0.05920181610378451, 0.04694351146532897
3.73, 72.0, 174.96000000000004, -0.059278684594306214, 0.04613032777579827
3.74, 72.0, 175.68, -0.05934532851693991, 0.04531624235931562
